MouseSpeed,ClickintervalAvg,scrollSpeedAvg,averageTypingSpeed,averageTimeSpent,label
0.08456317987,5431.0,0.293881478,5.4115,0.02060000023,1
0.04245819838,3049.25,1.589607129,3.4575,127.5362,1
0.159103688,2077.0,0.09382431629,1.947,0.02080000025,1
0.4223222854,1965.75,0.04599220744,4.403,17828.3234,1
0.02296287517,1797.0,0.979870734,3.413,127.5363,1
0.001987038856,1920.0,0.6082896795,1.921666667,0.02100000027,1
0.1218048024,2597.0,-0.006582080235,2.8216,17828.3235,1
0.1121270906,3465.0,1.28884076,2.948,127.5365,1
0.08253134961,1560.0,0.01347168998,1.8155,0.02120000026,1
0.4224563879,3435.0,-0.002214456602,4.394333333,17828.3237,1
0.2597109912,2253.0,0.0,2.0355,0.02130000025,1
0.8476462172,2067.5,0.0,2.0355,0.02130000025,1
0.02431317493,2439.4,1.149549525,4.329,127.5366,1
0.5851550901,1497.285714,-0.0444492907,2.4018,17828.3238,1
0.03940906098,1491.5,0.0180487169,1.687333333,0.02150000024,1
0.0,750.6666667,0.0,1.294,17828.324,1
0.03160796538,2956.5,1.341600491,2.958,127.5368,1
0.0,1057.0,1.771490142,1.9065,0.02160000023,1
0.2485912497,1922.0,1.771490142,1.9065,0.02160000023,1
0.05158841441,948.0,0.6019554747,0.9535,0.02170000023,1
0.3473993312,1576.0,0.04557717364,3.212666667,17828.3242,1
0.03285531941,3631.5,0.844578823,3.612333333,127.537,1
0.143656314,1913.5,0.0,2.5695,17828.3244,1
0.09483552671,1837.666667,0.08343321348,1.831,0.02180000022,1
0.2386338517,1470.0,0.01756169526,2.411,0.02190000024,1
0.01187995811,2863.4,0.8721274588,4.00175,127.5371,1
0.1853821275,1617.666667,-0.01645045195,2.453333333,17828.3245,1
0.1559199259,7107.0,0.09381523157,4.8265,0.02210000026,1
0.5539457809,1817.75,0.192531286,1.25,17828.3246,1
1.006205837,1242.5,-0.473547779,1.542666667,17828.3247,1
0.007605800074,1764.5,0.0,3.001,0.02230000025,1
0.05330148386,4427.333333,0.6435955339,4.20175,127.5372,1
0.0545598655,1970.0,0.0,1.957,0.02240000024,1
0.0,2214.75,0.0,2.967333333,17828.3249,1
0.04209397955,1875.0,1.295838102,2.92,127.5375,1
0.1941844857,951.6,0.02782073617,3.5045,17828.325,1
0.0406670184,1863.2,0.0,1.907666667,0.02250000024,1
0.06892733194,3308.5,0.9480814578,3.464,127.5376,1
0.1517954172,1357.333333,0.06049176806,1.749,0.02270000026,1
0.09554693815,1445.5,0.3468655279,2.386,0.02290000027,1
0.01297718444,4715.0,0.9469736959,4.522333333,127.5377,1
0.0,2558.5,0.0,2.77375,17828.3252,1
0.2110714361,1712.0,0.8175830547,1.88,0.02300000027,1
0.3590913558,2472.0,0.07057875031,3.963333333,17828.3253,1
0.01755914077,1750.0,1.240569984,3.522,127.5379,1
0.2675360108,2320.0,0.5365763229,2.610333333,0.02310000026,1
0.0,1381.5,0.0,1.444666667,0.02320000026,1
0.0,1945.2,-0.06967954245,2.536166667,17828.3255,1
0.06567197563,1852.4,1.119527227,2.1414,127.5382,1
0.005823457338,2161.375,-0.06967954245,3.36925,17828.3255,1
0.0,1523.333333,1.723701539,2.028666667,127.5384,1
0.1051770761,5954.0,0.5734720605,4.96275,0.02330000028,1
0.03062209335,1230.5,0.4721483648,1.606333333,0.0235000003,1
0.02116552083,1474.2,0.937410596,3.229333333,127.5385,1
0.2995145055,3633.6,0.01229421766,8.1905,17828.3256,1
0.0,1143.5,0.0,1.439666667,0.02360000032,1
0.1093074843,2095.0,1.262916278,2.3245,0.02370000035,1
0.04079253104,2032.666667,0.8395584821,2.598,127.5387,1
0.0,1303.5,0.6100945869,1.2995,0.02390000036,1
0.04655024266,1389.0,0.03050916449,4.903,17828.3258,1
0.08306382348,1275.0,0.0,1.03325,0.02410000035,1
0.01524014509,2105.0,1.291746321,2.593,127.5389,1
0.0,1569.0,0.0,1.6205,0.02420000035,1
0.03548266452,1191.0,0.01286724698,1.182333333,0.02440000036,1
0.0,1341.0,0.0,1.5175,0.02450000036,1
0.04164627407,1647.0,1.525029194,2.46075,127.5391,1
0.1765400638,3895.666667,0.0,4.104333333,17828.3259,1
0.0,763.0,1.915552585,1.253,0.02470000035,1
0.03180679474,3265.666667,4.697216387,2.96925,127.5394,1
0.09402179678,1398.5,0.5663853851,1.917,0.02510000032,1
0.2189661133,1488.2,0.01550620446,2.908,17828.326,1
0.06433146801,1848.5,-0.04876168391,2.191,0.02530000031,1
0.0,2344.0,2.288194444,1.295666667,0.02570000032,1
0.1135037236,1708.0,0.0,1.0094,0.02580000031,1
0.01449096842,3557.2,1.318768863,4.123,127.5395,1
0.9625736219,1598.666667,-0.06062986969,2.388333333,17828.3262,1
0.01449096842,3081.166667,1.318768863,4.123,127.5395,1
0.1271676001,1892.0,-0.00857146451,2.0985,0.02590000033,1
0.0,1392.5,0.0,1.3975,0.02610000032,1
0.564150996,1184.0,0.01755963111,1.4075,17828.3264,1
0.0,1195.666667,0.0,1.56,0.02630000031,1
0.01427833579,986.0,0.01042252731,3.7415,17828.3265,1
0.03846051652,3694.666667,1.788831153,3.92225,127.5397,1
0.1605380063,1992.0,0.0,2.308,0.0265000003,1
0.03444239471,1291.833333,0.0,1.512333333,17828.3267,1
0.0174972313,2399.5,0.0,2.094333333,0.02670000032,1
0.007452114759,1580.4,1.172523861,2.848333333,127.5398,1
0.1613421099,971.5,0.6200113379,1.6595,0.02690000033,1
0.06682745853,1763.666667,0.6145620553,2.279666667,0.02700000033,1
0.01212233199,2013.6,1.034554937,3.84,127.54,1
0.09347171471,3506.5,0.06026777549,2.9935,17828.3268,1
0.03307845207,1764.333333,0.1327656039,2.309,0.02720000035,1
0.1698500606,1769.0,0.5766047987,1.9325,0.02730000034,1
0.03549505352,3105.666667,1.138506671,3.998666667,127.5401,1
0.8766329539,2127.0,0.1662533109,5.152,17828.327,1
0.0,965.3333333,2.175099206,1.8595,0.02750000033,1
0.006658721078,2581.5,0.8345766956,2.95,127.5403,1
