mouseSpeed,mouseAngle,mouseTremors,mouseJitters,xVariance,yVariance,totalVariance,keyHoldDuration,keyHoldStd,clickIntervalAvg,scrollSpeedAvg,keyStrokeInterval,avgTimeSpentField,averageTimeInterval,backspaceCount,averageTimeSpent,Label
0.147227209903674,1.15471246603635,7,0.0,5038.16,11161.04,127.276077877974,10887.3666666667,13833.8912734471,5006.75,0.0154422629085974,528.915062715063,8.4315,0.0616,7,56.468,0
0.0988210994391752,2.34111380879433,10,0.0,511.25,6827.1875,85.6646805865755,10099.2903225806,13221.6734341604,5197.33333333333,0.0153614780665178,514.513908640379,8.342,0.0428,7,55.825,0
0.0861651623781011,1.44822686924297,6,0.0,1184.56,10805.04,109.497031923244,10588.4838709677,13858.488603696,5600.75,0.0257822894480815,498.803266178266,8.61316666666667,0.0032,9,56.741,0
0.167575856449243,1.57667575134372,8,0.0,1117.44,10896.16,109.606569146197,10095.1290322581,13185.3704040891,4752.0,0.0043185348958098,481.138739106754,8.17216666666667,0.043,10,54.8,0
0.0807514236484586,2.05432208184734,8,0.0,5122.0,10806.16,126.206814396054,10539.7741935484,13696.0789248877,5312.25,0.0248465648835197,521.231143366437,8.41016666666667,0.0034,7,55.523,0
0.12386331297016,2.13274955050003,8,0.0,1607.2,11042.24,112.46972926081,10581.3548387097,13770.1934054129,4964.0,0.0132199413355719,627.283928571429,8.54716666666667,0.0036,3,56.352,0
0.15861357772234,1.69150231821257,9,2.26829433262067,1735.2,11041.76,113.035215751552,11100.8214285714,13368.7463432268,4844.0,0.0088657107083075,495.757356532357,8.19416666666667,0.025,7,54.864,0
0.0951602131352175,1.64687164095121,9,0.0,4274.56,11071.76,123.880264772077,9962.0,13084.4565802329,4644.5,0.0145381416996046,501.603703703704,8.124,0.0036,8,53.804,0
0.123424213427738,2.35007967920075,10,0.0,146.8,10953.36,105.357296852188,10059.4838709677,13182.8706132078,4460.0,0.0142157155155581,487.695887445887,8.14483333333333,0.0236,6,54.548,0
0.113402193276876,1.68961722008413,8,4.47213595499958,3977.04,10805.04,121.581577551864,10247.2580645161,13382.9183710785,5110.75,0.0384723381318447,548.927418926103,8.372,0.0036,6,55.302,0
0.143729006202701,2.52264707685321,12,0.0,3206.64,10922.96,118.867994010162,9991.67741935484,13080.3123036286,5293.25,0.0147506053165144,484.872895622896,8.26733333333333,0.0032,7,54.658,0
0.134047567927062,1.8626147016616,9,0.0,2864.4,10981.84,117.670047165793,11517.7037037037,13470.2747169182,4897.75,0.0134974421495918,504.389075630252,8.07633333333333,0.003,7,54.024,0
0.12655496739403,1.7405989452302,8,0.347976679799231,3694.96,11013.04,121.276543486364,9984.8064516129,13421.5241368515,4935.5,0.0130591461942628,622.177666777667,8.61216666666667,0.0036,4,56.736,0
0.140814702654788,1.3650927798968,7,0.0,4348.0,10835.2,123.220128225871,10243.064516129,13390.9121709476,4733.5,0.026289908421506,491.474206349206,8.26716666666667,0.003,8,54.652,0
0.0925779724973442,1.68584717951469,9,0.0,2397.44,11130.64,116.310274696606,10492.3548387097,13733.3066702778,5285.75,0.0309743999414675,509.52629008418495,8.48666666666667,0.0032,9,55.967,0
0.132004361406779,1.4418855229858,4,1.05220145764214,1734.16,10719.04,111.593906643687,9898.36666666667,12720.1101475402,4328.0,0.0079108539593793,525.480533559578,7.774,0.0434,9,52.429,0
0.119855805041764,1.85825269947642,8,0.0,2116.64,11042.16,114.711812818035,10063.7666666667,12957.2830785967,5132.0,0.0196723293191315,569.68142968143,8.44933333333333,0.0034,5,55.75,0
0.112358989832558,1.62412124413834,6,0.0,906.16,11071.04,109.44039473613,11304.2580645161,14812.5954968317,5364.75,0.0095904353053131,514.786845344198,8.80533333333333,0.0634,8,58.707,0
0.100324630420205,2.03258936998887,7,0.0,2197.84,10982.16,114.804181108529,10259.4838709677,13503.6234082918,4917.0,0.0169294088278894,534.048420479303,8.2575,0.0034,6,54.603,0
0.116301260863896,1.65081145857391,7,4.12310562561766,1214.0,11071.04,110.837899655307,10448.7741935484,14116.2763199988,5422.5,0.0138480310247685,630.466003441003,8.83833333333333,0.0046,4,58.605,0
0.146244571732225,1.96887626485151,7,0.0,2132.8,10893.2,114.13150310059,10350.064516129,13492.0804439314,5004.0,0.0164285036964936,567.302061582209,8.2845,0.0036,6,54.773,0
0.172160296963141,1.61769230688043,11,0.0,519.76,11041.36,107.522648776897,11596.8620689655,14384.7945743585,5689.75,0.017873669424008,539.087024087024,8.84466666666667,0.0234,6,58.741,0
0.134009331506579,1.38320805545796,4,0.0,831.76,11041.84,108.966049758629,9265.93333333333,11905.4347279813,4514.5,0.491653923081971,437.593939393939,7.60883333333333,0.0034,6,50.726,0
0.118711358595657,1.78641142940356,9,0.0,3076.16,10953.76,118.447963258133,11117.6451612903,14559.3367439069,5419.0,0.0104135090596999,547.209090909091,8.85,0.0426,7,58.871,0
0.141453985329267,1.79794283995072,5,0.0,4310.96,10863.76,123.185713457365,9713.96774193548,12872.3513642272,4719.75,0.0134206776443992,542.323911273911,8.30233333333333,0.0044,5,55.387,0
0.149587673432267,1.98559151287044,11,0.0,5384.24,10952.64,127.815804969495,9915.1,13189.987913439,5236.75,0.008948239941716,545.661843711844,8.34866666666667,0.0636,4,55.975,0
0.0640465511506987,1.85893526278667,8,0.0,1288.16,10923.04,110.504298558925,10642.935483871,13820.2152542302,5004.75,0.0194450374594735,539.277525252525,8.42716666666667,0.0036,4,55.627,0
